item_0,item_1,item_2,item_3,item_4,item_5,item_6,time_cost
"[2, 1024, 76, 50]","[256, 1024, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0017704963684082031
"[1, 256, 100, 136]","[12, 256, 1, 1]",[12],"[1, 1]","[0, 0]","[1, 1]",[1],0.00028824806213378906
"[32, 256, 64, 48]","[64, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0003714561462402344
"[1, 256, 25, 34]","[80, 256, 3, 3]",[80],"[1, 1]","[1, 1]","[1, 1]",[1],0.0013756752014160156
"[2, 2048, 64, 64]","[512, 2048, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0057713985443115234
"[1, 3, 800, 895]","[64, 3, 7, 7]",[False],"[2, 2]","[3, 3]","[1, 1]",[1],0.0003044605255126953
"[1, 2048, 42, 24]","[256, 2048, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.0031392574310302734
"[1, 256, 12, 21]","[36, 256, 3, 3]",[36],"[1, 1]","[1, 1]","[1, 1]",[1],0.0007722377777099609
"[1, 64, 14, 26]","[384, 64, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0003559589385986328
"[4, 144, 56, 56]","[144, 1, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[144],0.0002346038818359375
"[2, 512, 100, 168]","[1024, 512, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.0030357837677001953
"[1, 258, 38, 25]","[256, 258, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0034890174865722656
"[4, 736, 7, 7]","[128, 736, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0007729530334472656
"[1, 3, 768, 1344]","[64, 3, 7, 7]",[False],"[2, 2]","[3, 3]","[1, 1]",[1],0.0002589225769042969
"[2, 256, 11, 7]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.003391265869140625
"[1, 96, 8, 12]","[255, 96, 1, 1]",[255],"[1, 1]","[0, 0]","[1, 1]",[1],0.0004017353057861328
"[2, 256, 21, 13]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0033872127532958984
"[1, 512, 24, 42]","[2048, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.005739450454711914
"[1, 128, 163, 160]","[128, 128, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.0010693073272705078
"[1, 512, 25, 34]","[2048, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.005733489990234375
"[2, 256, 13, 21]","[80, 256, 3, 3]",[80],"[1, 1]","[1, 1]","[1, 1]",[1],0.0013647079467773438
"[2, 256, 100, 140]","[80, 256, 3, 3]",[80],"[1, 1]","[1, 1]","[1, 1]",[1],0.0013422966003417969
"[1, 256, 163, 160]","[128, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0003979206085205078
"[1, 1024, 68, 50]","[512, 1024, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0030405521392822266
"[4, 48, 56, 56]","[96, 48, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.0002434253692626953
"[1, 512, 19, 19]","[512, 512, 3, 3]",[512],"[1, 1]","[1, 1]","[1, 1]",[1],0.012991189956665039
"[1, 256, 19, 13]","[4, 256, 3, 3]",[4],"[1, 1]","[1, 1]","[1, 1]",[1],0.00038242340087890625
"[1, 512, 25, 34]","[512, 512, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.012833356857299805
"[1, 1024, 51, 48]","[512, 1024, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0031909942626953125
"[1, 128, 208, 200]","[128, 128, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.0010869503021240234
"[2, 256, 152, 100]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0034890174865722656
"[4, 960, 7, 7]","[128, 960, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0009615421295166016
"[2, 768, 128, 128]","[768, 768, 3, 3]",[768],"[1, 1]","[1, 1]","[1, 1]",[1],0.034662723541259766
"[1, 64, 336, 192]","[64, 64, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0006222724914550781
"[2, 256, 13, 18]","[256, 256, 3, 3]",[256],"[2, 2]","[1, 1]","[1, 1]",[1],0.003949880599975586
"[1, 256, 48, 84]","[1024, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0020072460174560547
"[1, 1024, 50, 56]","[512, 1024, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0034682750701904297
"[2, 1024, 50, 70]","[512, 1024, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.0030755996704101562
"[1, 256, 76, 50]","[1024, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0017082691192626953
"[1, 3, 300, 300]","[64, 3, 3, 3]",[64],"[1, 1]","[1, 1]","[1, 1]",[1],0.0002970695495605469
"[2, 256, 50, 76]","[80, 256, 3, 3]",[80],"[1, 1]","[1, 1]","[1, 1]",[1],0.0015420913696289062
"[1, 128, 88, 76]","[512, 128, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0006082057952880859
"[2, 1024, 84, 50]","[512, 1024, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.003049612045288086
"[1, 256, 50, 68]","[12, 256, 1, 1]",[12],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002849102020263672
"[32, 32, 32, 24]","[128, 32, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.0005023479461669922
"[1, 512, 100, 112]","[128, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0005774497985839844
"[1, 256, 100, 160]","[3, 256, 1, 1]",[3],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002586841583251953
"[4, 512, 7, 7]","[2048, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.006781339645385742
"[1, 64, 235, 176]","[64, 64, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0004355907440185547
"[1, 512, 104, 100]","[256, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0009617805480957031
"[1, 256, 100, 136]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0033812522888183594
"[2, 512, 152, 100]","[1024, 512, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.003055572509765625
"[4, 192, 14, 14]","[64, 192, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002932548522949219
"[2, 256, 50, 78]","[1024, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0016789436340332031
"[1, 3, 939, 704]","[64, 3, 7, 7]",[False],"[2, 2]","[3, 3]","[1, 1]",[1],0.00026297569274902344
"[2, 32, 256, 256]","[64, 32, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.00031828880310058594
"[1, 128, 100, 160]","[128, 128, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0010521411895751953
"[1, 64, 192, 336]","[64, 64, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.00042128562927246094
"[32, 128, 24, 80]","[256, 128, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.002361774444580078
"[2, 512, 168, 100]","[1024, 512, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.0030503273010253906
"[2, 256, 152, 100]","[80, 256, 3, 3]",[80],"[1, 1]","[1, 1]","[1, 1]",[1],0.0013561248779296875
"[2, 512, 34, 25]","[2048, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0058667659759521484
"[1, 512, 50, 76]","[512, 512, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.012771844863891602
"[2, 64, 128, 128]","[256, 64, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0005497932434082031
"[1, 256, 138, 120]","[128, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0003960132598876953
"[4, 480, 14, 14]","[80, 480, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0004374980926513672
"[4, 128, 56, 56]","[256, 128, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.0019505023956298828
"[2, 1024, 76, 50]","[2048, 1024, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.012246131896972656
"[32, 256, 12, 40]","[256, 256, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.0041103363037109375
"[2, 560, 128, 128]","[560, 1, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[560],0.0003197193145751953
"[16, 128, 64, 64]","[256, 128, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.000400543212890625
"[1, 256, 76, 50]","[1, 256, 3, 3]",[1],"[1, 1]","[1, 1]","[1, 1]",[1],0.000293731689453125
"[4, 1152, 7, 7]","[192, 1152, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0015611648559570312
"[1, 256, 19, 19]","[512, 256, 3, 3]",[512],"[2, 2]","[1, 1]","[1, 1]",[1],0.006501436233520508
"[2, 512, 128, 128]","[150, 512, 1, 1]",[150],"[1, 1]","[0, 0]","[1, 1]",[1],0.0007491111755371094
"[1, 96, 16, 24]","[96, 96, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002548694610595703
"[2, 256, 38, 25]","[4, 256, 3, 3]",[4],"[1, 1]","[1, 1]","[1, 1]",[1],0.0003418922424316406
"[2, 3, 512, 512]","[768, 3, 16, 16]",[768],"[16, 16]","[0, 0]","[1, 1]",[1],0.0034325122833251953
"[1, 64, 168, 193]","[64, 64, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00022864341735839844
"[1, 256, 50, 76]","[720, 256, 3, 3]",[720],"[1, 1]","[1, 1]","[1, 1]",[1],0.009013175964355469
"[32, 64, 64, 48]","[64, 64, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002560615539550781
"[1, 320, 7, 13]","[1280, 320, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0025544166564941406
"[1, 192, 40, 52]","[96, 192, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0003275871276855469
"[1, 512, 51, 48]","[512, 512, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.012723684310913086
"[2, 2048, 25, 34]","[512, 2048, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.005929231643676758
"[1, 128, 200, 296]","[128, 128, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.0011048316955566406
"[2, 256, 25, 38]","[4, 256, 3, 3]",[4],"[1, 1]","[1, 1]","[1, 1]",[1],0.0003497600555419922
"[2, 256, 76, 50]","[256, 256, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.003459453582763672
"[4, 960, 14, 14]","[128, 960, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0009906291961669922
"[2, 256, 76, 50]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0033867359161376953
"[2, 256, 17, 13]","[256, 256, 3, 3]",[256],"[2, 2]","[1, 1]","[1, 1]",[1],0.003446817398071289
"[1, 2048, 24, 42]","[512, 2048, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00579380989074707
"[1, 192, 32, 48]","[32, 192, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002913475036621094
"[5, 256, 14, 14]","[256, 256, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.003493785858154297
"[2, 2048, 3, 3]","[512, 2048, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0057713985443115234
"[2, 512, 32, 32]","[256, 512, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.006438255310058594
"[1, 3, 800, 1280]","[64, 3, 7, 7]",[False],"[2, 2]","[3, 3]","[1, 1]",[1],0.0003170967102050781
"[2, 128, 136, 100]","[128, 128, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0010669231414794922
"[8, 256, 32, 24]","[256, 256, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.0035004615783691406
"[1, 1024, 76, 50]","[512, 1024, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0032112598419189453
"[2, 64, 128, 128]","[64, 64, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.000446319580078125
"[2, 256, 136, 100]","[80, 256, 3, 3]",[80],"[1, 1]","[1, 1]","[1, 1]",[1],0.0014061927795410156
"[2, 512, 64, 64]","[150, 512, 1, 1]",[150],"[1, 1]","[0, 0]","[1, 1]",[1],0.0007128715515136719
"[1, 256, 21, 12]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.003343343734741211
"[1, 512, 21, 25]","[512, 512, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.012828588485717773
"[1, 1024, 50, 80]","[256, 1024, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.0018835067749023438
"[4, 256, 40, 40]","[64, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.00115203857421875
"[1, 64, 24, 26]","[384, 64, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00035119056701660156
"[2, 512, 100, 136]","[1024, 512, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.0030367374420166016
"[1, 256, 120, 137]","[512, 256, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.0009555816650390625
"[2, 16, 128, 128]","[2, 16, 1, 1]",[2],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002715587615966797
"[1, 1024, 48, 84]","[2048, 1024, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.011416196823120117
"[1, 512, 100, 152]","[256, 512, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.0010209083557128906
"[2, 64, 304, 200]","[64, 64, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.00042700767517089844
"[4, 672, 14, 14]","[112, 672, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0006597042083740234
"[1, 96, 14, 26]","[96, 96, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0007038116455078125
"[2, 512, 100, 156]","[256, 512, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.00093841552734375
"[2, 512, 100, 140]","[256, 512, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.0009310245513916016
"[18, 256, 14, 14]","[256, 256, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.003868579864501953
"[4, 96, 1, 1]","[4, 96, 1, 1]",[4],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002605915069580078
"[1, 16, 128, 192]","[96, 16, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00021028518676757812
"[1, 2048, 25, 34]","[512, 2048, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.005773305892944336
"[2, 256, 32, 32]","[1024, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0017528533935546875
"[2, 64, 200, 336]","[256, 64, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00029850006103515625
"[1, 128, 3, 3]","[256, 128, 3, 3]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.0019135475158691406
"[4, 192, 28, 28]","[192, 1, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[192],0.00026154518127441406
"[1, 512, 24, 30]","[512, 512, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.01279139518737793
"[2, 64, 200, 272]","[64, 64, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0005028247833251953
"[2, 256, 13, 21]","[1, 256, 3, 3]",[1],"[1, 1]","[1, 1]","[1, 1]",[1],0.0003139972686767578
"[2, 512, 32, 32]","[512, 512, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.012614727020263672
"[1, 512, 22, 23]","[2048, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0058917999267578125
"[1, 2048, 25, 38]","[256, 2048, 3, 3]",[256],"[2, 2]","[1, 1]","[1, 1]",[1],0.025434017181396484
"[1, 64, 200, 304]","[256, 64, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0014681816101074219
"[4, 144, 28, 28]","[40, 144, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00025916099548339844
"[4, 1152, 7, 7]","[320, 1152, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0022792816162109375
"[1, 256, 13, 17]","[720, 256, 3, 3]",[720],"[1, 1]","[1, 1]","[1, 1]",[1],0.009099483489990234
"[2, 256, 32, 32]","[150, 256, 1, 1]",[150],"[1, 1]","[0, 0]","[1, 1]",[1],0.0004975795745849609
"[1, 320, 10, 13]","[96, 320, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.000392913818359375
"[2, 512, 168, 100]","[128, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0005724430084228516
"[2, 256, 25, 35]","[256, 256, 3, 3]",[256],"[2, 2]","[1, 1]","[1, 1]",[1],0.003564596176147461
"[4, 480, 18, 18]","[480, 1, 5, 5]",[False],"[1, 1]","[0, 0]","[1, 1]",[480],0.0006744861602783203
"[1, 64, 150, 150]","[128, 64, 3, 3]",[128],"[1, 1]","[1, 1]","[1, 1]",[1],0.0006768703460693359
"[1, 96, 200, 304]","[256, 96, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.00041413307189941406
"[1, 512, 88, 76]","[1024, 512, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.0031659603118896484
"[4, 2048, 1, 1]","[128, 2048, 1, 1]",[128],"[1, 1]","[0, 0]","[1, 1]",[1],0.0018434524536132812
"[1, 96, 24, 26]","[96, 96, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0007159709930419922
"[1, 3, 806, 768]","[64, 3, 7, 7]",[False],"[2, 2]","[3, 3]","[1, 1]",[1],0.0002624988555908203
"[1, 256, 68, 50]","[3, 256, 1, 1]",[3],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002524852752685547
"[2, 256, 9, 7]","[1, 256, 3, 3]",[1],"[1, 1]","[1, 1]","[1, 1]",[1],0.000308990478515625
"[4, 144, 28, 28]","[32, 144, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00025153160095214844
"[1, 256, 100, 152]","[4, 256, 3, 3]",[4],"[1, 1]","[1, 1]","[1, 1]",[1],0.00032019615173339844
"[4, 576, 7, 7]","[128, 576, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0006301403045654297
"[1, 64, 163, 160]","[64, 64, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0004169940948486328
"[2, 256, 38, 25]","[1, 256, 3, 3]",[1],"[1, 1]","[1, 1]","[1, 1]",[1],0.0002999305725097656
"[4, 256, 56, 56]","[128, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0004010200500488281
"[4, 48, 112, 112]","[48, 48, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.00033354759216308594
"[1, 512, 96, 120]","[128, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0005779266357421875
"[1, 256, 5, 5]","[128, 256, 1, 1]",[128],"[1, 1]","[0, 0]","[1, 1]",[1],0.00044035911560058594
"[2, 512, 34, 25]","[512, 512, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.012852907180786133
"[1, 384, 24, 26]","[64, 384, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00042629241943359375
"[2, 256, 100, 168]","[256, 256, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.0035398006439208984
"[1, 256, 100, 136]","[36, 256, 3, 3]",[36],"[1, 1]","[1, 1]","[1, 1]",[1],0.0007610321044921875
"[1, 960, 10, 13]","[960, 1, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[960],0.0003108978271484375
"[1, 1024, 50, 68]","[256, 1024, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0017006397247314453
"[2, 64, 200, 312]","[256, 64, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002980232238769531
"[1, 512, 100, 152]","[128, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0005769729614257812
"[4, 192, 14, 14]","[192, 192, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.002075672149658203
"[1, 192, 28, 52]","[192, 1, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[192],0.00021600723266601562
"[1, 256, 208, 200]","[1296, 256, 1, 1]",[1296],"[1, 1]","[0, 0]","[1, 1]",[1],0.002074003219604492
"[1, 256, 168, 96]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.003374814987182617
"[1, 256, 200, 224]","[512, 256, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.0009877681732177734
"[1, 64, 304, 200]","[64, 64, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0004324913024902344
"[1, 256, 48, 60]","[1024, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0016875267028808594
"[4, 464, 7, 7]","[1024, 464, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0028417110443115234
"[1, 256, 7, 9]","[720, 256, 3, 3]",[720],"[1, 1]","[1, 1]","[1, 1]",[1],0.009165287017822266
"[2, 256, 11, 7]","[80, 256, 3, 3]",[80],"[1, 1]","[1, 1]","[1, 1]",[1],0.0013949871063232422
"[1, 256, 21, 12]","[80, 256, 3, 3]",[80],"[1, 1]","[1, 1]","[1, 1]",[1],0.0013339519500732422
"[2, 256, 68, 50]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0033943653106689453
"[4, 608, 14, 14]","[128, 608, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0006678104400634766
"[4, 24, 56, 56]","[144, 24, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00023317337036132812
"[2, 256, 32, 32]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0033767223358154297
"[8, 128, 64, 48]","[128, 128, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.0011591911315917969
"[1, 256, 200, 296]","[512, 256, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.0009717941284179688
"[1, 512, 168, 96]","[128, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0005898475646972656
"[1, 256, 200, 304]","[256, 256, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.0006198883056640625
"[2, 512, 100, 136]","[256, 512, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.0010154247283935547
"[16, 64, 128, 128]","[128, 64, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.0006921291351318359
"[1, 256, 304, 200]","[1296, 256, 1, 1]",[1296],"[1, 1]","[0, 0]","[1, 1]",[1],0.0020852088928222656
"[1, 512, 48, 84]","[512, 512, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.012756109237670898
"[1, 1024, 76, 50]","[2048, 1024, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.011630773544311523
"[1, 512, 100, 148]","[128, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0005927085876464844
"[1, 256, 50, 76]","[256, 256, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.0034699440002441406
"[1, 64, 192, 336]","[64, 64, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00023317337036132812
"[2, 64, 336, 200]","[64, 64, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.00041985511779785156
"[2, 512, 25, 35]","[2048, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.005823373794555664
"[4, 640, 7, 7]","[128, 640, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0006992816925048828
"[4, 3, 224, 224]","[96, 3, 4, 4]",[96],"[4, 4]","[0, 0]","[1, 1]",[1],0.0002884864807128906
"[1, 512, 10, 10]","[128, 512, 1, 1]",[128],"[1, 1]","[0, 0]","[1, 1]",[1],0.0006322860717773438
"[4, 128, 28, 28]","[32, 128, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0004487037658691406
"[1, 96, 20, 26]","[96, 96, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002624988555908203
"[1, 256, 13, 17]","[1, 256, 3, 3]",[1],"[1, 1]","[1, 1]","[1, 1]",[1],0.0002872943878173828
"[2, 256, 10, 7]","[80, 256, 3, 3]",[80],"[1, 1]","[1, 1]","[1, 1]",[1],0.0013659000396728516
"[2, 256, 9, 7]","[4, 256, 3, 3]",[4],"[1, 1]","[1, 1]","[1, 1]",[1],0.00035643577575683594
"[2, 64, 200, 280]","[256, 64, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002951622009277344
"[1, 1024, 48, 84]","[256, 1024, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0017075538635253906
"[1, 128, 120, 137]","[128, 128, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.0010666847229003906
"[2, 3, 128, 128]","[64, 3, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.00022649765014648438
"[1, 256, 38, 25]","[4, 256, 3, 3]",[4],"[1, 1]","[1, 1]","[1, 1]",[1],0.0003170967102050781
"[4, 128, 80, 80]","[128, 128, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0010814666748046875
"[1, 256, 7, 10]","[720, 256, 3, 3]",[720],"[1, 1]","[1, 1]","[1, 1]",[1],0.008973121643066406
"[2, 256, 64, 64]","[256, 256, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.0033965110778808594
"[2, 128, 32, 32]","[256, 128, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0019135475158691406
"[4, 96, 112, 112]","[96, 1, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[96],0.0002300739288330078
"[4, 480, 14, 14]","[128, 480, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0005552768707275391
